,currency,description,displaySymbol,figi,mic,symbol,type
2085,CNY,SHANGHAI SMI HOLDING CO LT-A,600649.SS,BBG000BFZBF4,XSHG,600649.SS,Common Stock
2086,CNY,HUAAN RIRIXIN MONEY MARKET F,511600.SS,BBG00DW49LG4,XSHG,511600.SS,ETP
2087,CNY,NINGBO TUOPU GROUP CO LTD-A,601689.SS,BBG006DG2J11,XSHG,601689.SS,Common Stock
2088,CNY,HUADIAN POWER INTL CORP-A,600027.SS,BBG000HK7W26,XSHG,600027.SS,Common Stock
2089,CNY,SHANGHAI SMITH ADHESIVE NEW,603683.SS,BBG00BS2HF53,XSHG,603683.SS,Common Stock
2090,CNY,ANHUI YINGLIU ELECTROMECHA-A,603308.SS,BBG002WNJWH0,XSHG,603308.SS,Common Stock
2091,CNY,CHENGDU GAS GROUP CO LTD-A,603053.SS,BBG00L9FLSS5,XSHG,603053.SS,Common Stock
2092,CNY,HARBIN GONGDA HI-TECH ENT-A,600701.SS,BBG000GSMXV9,XSHG,600701.SS,Common Stock
2093,CNY,HEILONGJIANG INTERCHINA WA-A,600187.SS,BBG000BTWD63,XSHG,600187.SS,Common Stock
2094,CNY,KUAIJISHAN SHAOXING WINE C-A,601579.SS,BBG006T4KSR3,XSHG,601579.SS,Common Stock
2095,CNY,SANAN OPTOELECTRONICS CO L-A,600703.SS,BBG000GSMVL4,XSHG,600703.SS,Common Stock
2096,CNY,AUPU HOME STYLE CORP LTD-A,603551.SS,BBG00L4FNS17,XSHG,603551.SS,Common Stock
2097,CNY,HUADA AUTOMOTIVE TECHNOLOG-A,603358.SS,BBG007RBV5B2,XSHG,603358.SS,Common Stock
2098,CNY,GLARUN TECHNOLOGY CO LTD  -A,600562.SS,BBG000NKY5W5,XSHG,600562.SS,Common Stock
2099,CNY,JIANGSU HONGTU HIGH TECHNO-A,600122.SS,BBG000C2DPS1,XSHG,600122.SS,Common Stock
2100,CNY,SHANGHAI TRENDZONE CONSTRU-A,603030.SS,BBG006DG4MK1,XSHG,603030.SS,Common Stock
2101,CNY,DATANG HUAYIN ELECTRIC POW-A,600744.SS,BBG000HBS988,XSHG,600744.SS,Common Stock
2102,CNY,HUAAN CAC-40 ETF QDII,513080.SS,BBG00TJF12K4,XSHG,513080.SS,ETP
2103,CNY,GUANGXI FENGLIN WOOD INDUS-A,601996.SS,BBG001YDH164,XSHG,601996.SS,Common Stock
2104,CNY,SINOPEP-ALLSINO BIO PHARMA-A,1808853D.SS,BBG00VJTQW53,XSHG,1808853D.SS,Common Stock
2105,CNY,BAOJI TITANIUM INDUSTRY CO-A,600456.SS,BBG000ML2BS1,XSHG,600456.SS,Common Stock
2106,CNY,ESPRESSIF SYSTEMS SHANGHAI-A,688018.SS,BBG00NSMXGV4,XSHG,688018.SS,Common Stock
2107,CNY,BOHAI AUTOMATIVE SYSTEM CO-A,600960.SS,BBG000JRR964,XSHG,600960.SS,Common Stock
2108,CNY,CN-S HENG SENG INDEX ETF,513600.SS,BBG007V3QVD2,XSHG,513600.SS,ETP
2109,CNY,BETHEL AUTOMOTIVE SAFETY S-A,603596.SS,BBG00GD9M4W2,XSHG,603596.SS,Common Stock
2110,CNY,INVESCO GW CSI L-VOL 100 ETF,515100.SS,BBG00V2KBMH5,XSHG,515100.SS,ETP
2111,CNY,FUJIAN START GROUP CO LTD-A,600734.SS,BBG000H6RDD5,XSHG,600734.SS,Common Stock
2112,CNY,VANTONE NEO DEVELOPMENT GR-A,600246.SS,BBG000C55ZN6,XSHG,600246.SS,Common Stock
2113,CNY,CHINA AMC CSI 500 ETF,512500.SS,BBG008GW3117,XSHG,512500.SS,ETP
2114,CNY,COFCO SUGAR HOLDING CO LTD-A,600737.SS,BBG000BJBKD4,XSHG,600737.SS,Common Stock
2115,CNY,EPOXY BASE ELECTRONIC MATE-A,603002.SS,BBG001K4PDS0,XSHG,603002.SS,Common Stock
2116,CNY,TIANJIN REALTY DEV GROUP-A,600322.SS,BBG000H8V3W7,XSHG,600322.SS,Common Stock
2117,CNY,GREAT WALL MOTOR CO LTD-A,601633.SS,BBG001YKWMZ3,XSHG,601633.SS,Common Stock
2118,CNY,HUNDSUN TECHNOLOGIES INC-A,600570.SS,BBG000PGXP31,XSHG,600570.SS,Common Stock
2119,CNY,SHAANXI BROADCAST & TV NET-A,600831.SS,BBG000BKCZV7,XSHG,600831.SS,Common Stock
2120,CNY,FUJIAN TIANMA SCIENCE & TE-A,603668.SS,BBG0079Z6SD5,XSHG,603668.SS,Common Stock
2121,CNY,TWENTY FIRST CENTURY AERO-A,TWFCAZ.SS,BBG00NQLZXM9,XSHG,TWFCAZ.SS,Common Stock
2122,CNY,THINKON SEMICONDUCTOR JINZ-A,688233.SS,BBG00NZ2ZZY3,XSHG,688233.SS,Common Stock
2123,CNY,ANHUI CONCH CEMENT CO LTD-A,600585.SS,BBG000FPV3J6,XSHG,600585.SS,Common Stock
2124,CNY,KANGMEI PHARMACEUTICAL CO-A,600518.SS,BBG000GW32N8,XSHG,600518.SS,Common Stock
2125,CNY,GINWA ENTERPRISE GROUP INC-A,600080.SS,BBG000BFW187,XSHG,600080.SS,Common Stock
2126,CNY,GUIZHOU GUIHANG AUTOMOTIVE-A,600523.SS,BBG000LM16Z4,XSHG,600523.SS,Common Stock
2127,CNY,DOSILICON CO LTD-A,1290744D.SS,BBG00XKG8T61,XSHG,1290744D.SS,Common Stock
2128,CNY,ICBC CREDIT SUISSE GOLD FUND,518660.SS,BBG00TJF14C9,XSHG,518660.SS,ETP
2129,CNY,BORCH MACHINERY CO LTD-A,GBMCLZ.SS,BBG00YB2SC47,XSHG,GBMCLZ.SS,Common Stock
2130,CNY,ZHEJIANG CHENFENG SCIENCE -A,603685.SS,BBG00FD2NXF3,XSHG,603685.SS,Common Stock
2131,CNY,GUOTAI JUNAN SECURITIES CO-A,601211.SS,BBG006DB5V67,XSHG,601211.SS,Common Stock
2132,CNY,FOSHAN BLUE ROCKET ELECTRO-A,CEBABZ.SS,BBG00VSTQDQ2,XSHG,CEBABZ.SS,Common Stock
2133,CNY,TONGWEI CO LTD-A,600438.SS,BBG000L29YC4,XSHG,600438.SS,Common Stock
2134,CNY,CIB SSE BNS LOW FLCTATN ETF,510890.SS,BBG00N6SX0Z6,XSHG,510890.SS,ETP
2135,CNY,CHONGQING BREWERY CO-A,600132.SS,BBG000BW6HQ4,XSHG,600132.SS,Common Stock
2136,CNY,HENGDIAN GROUP TOSPO LIGHT-A,603303.SS,BBG007RBV540,XSHG,603303.SS,Common Stock
2137,CNY,TIBET WEIXINKANG MEDICINE -A,603676.SS,BBG00FGQ3KS3,XSHG,603676.SS,Common Stock
2138,CNY,LANHAI MEDICAL INVESTMENT -A,600896.SS,BBG000GMHHQ9,XSHG,600896.SS,Common Stock
2139,CNY,ZHUZHOU KIBING GROUP CO LT-A,601636.SS,BBG001V5BY04,XSHG,601636.SS,Common Stock
2140,CNY,LIFAN INDUSTRY GROUP CO LT-A,601777.SS,BBG0017SN422,XSHG,601777.SS,Common Stock
2141,CNY,CHINA MERCH SSE CONSUMER ETF,510150.SS,BBG0018QHNN7,XSHG,510150.SS,ETP
2142,CNY,SHENYANG JINBEI AUTOMOTIVE-A,600609.SS,BBG000BFXCQ2,XSHG,600609.SS,Common Stock
2143,CNY,CHINA ANIMAL HUSBANDRY-A,600195.SS,BBG000CF28Q4,XSHG,600195.SS,Common Stock
2144,CNY,POLARIS BAY GROUP CO LTD-A,600155.SS,BBG000C1P1W8,XSHG,600155.SS,Common Stock
2145,CNY,BEIJING CUIWEI TOWER CO LT-A,603123.SS,BBG002CX7BB5,XSHG,603123.SS,Common Stock
2146,CNY,XIAMEN INTERNATIONAL AIR-A,600897.SS,BBG000GTGZT2,XSHG,600897.SS,Common Stock
2147,CNY,JIANGSU SEAGULL COOLING TO-A,603269.SS,BBG00GD9SYX9,XSHG,603269.SS,Common Stock
2148,CNY,SICHUAN TIANWEI ELECTRONIC-A,1838850D.SS,BBG00XV4QGT9,XSHG,1838850D.SS,Common Stock
2149,CNY,CHINA LIFE AMP CSI 300 ETF,510380.SS,BBG00JYZQ2L7,XSHG,510380.SS,ETP
2150,USD,SH JINJIANG INTL HOTELS - B,900934.SS,BBG000C1WZ46,XSHG,900934.SS,Common Stock
2151,CNY,COSCO SHIPPING ENERGY TRAN-A,600026.SS,BBG000LDSFP6,XSHG,600026.SS,Common Stock
2152,CNY,AXASPDB CSI H-RATIO SLCT ETF,512590.SS,BBG00N2T46H7,XSHG,512590.SS,ETP
2153,CNY,HUAAN UFJ NIKKEI225 ETF QDII,513880.SS,BBG00PCCWP85,XSHG,513880.SS,ETP
2154,CNY,MINFENG SPECIAL PAPER CO L-A,600235.SS,BBG000BX9ZM3,XSHG,600235.SS,Common Stock
2155,CNY,CHINA MASTER LOGISTICS CO-A,603967.SS,BBG00D5LVTG4,XSHG,603967.SS,Common Stock
2156,CNY,FG CSI MLTR LD ENTRPRSS ETF,512710.SS,BBG00PCCWNK6,XSHG,512710.SS,ETP
2157,CNY,HFT SSE 5Y LOCAL GOVT BD ETF,511060.SS,BBG00PWPSRF7,XSHG,511060.SS,ETP
2158,CNY,SHANGHAI ZHONGYIDA CO LTD-A,600610.SS,BBG000BFXF85,XSHG,600610.SS,Common Stock
2159,CNY,SHANGHAI FENGHWA GROUP CO-A,600615.SS,BBG000BFXT58,XSHG,600615.SS,Common Stock
2160,CNY,WUXI NCE POWER CO LTD-A,605111.SS,BBG00MXHSTJ3,XSHG,605111.SS,Common Stock
2161,CNY,SHANGHAI YA TONG CO LTD-A,600692.SS,BBG000BG30Z9,XSHG,600692.SS,Common Stock
2162,CNY,MINGXIN AUTOMOTIVE LEATHER-A,605068.SS,BBG00PM66WJ9,XSHG,605068.SS,Common Stock
2163,CNY,WESTERN MINING CO -A,601168.SS,BBG000RGSHW1,XSHG,601168.SS,Common Stock
2164,CNY,BEIJING CAPITAL RETAILING -A,600723.SS,BBG000BPXRH7,XSHG,600723.SS,Common Stock
2165,CNY,FULLGOAL CSI VALUE ETF,512040.SS,BBG00MDHR9L7,XSHG,512040.SS,ETP
2166,CNY,SANXIANG ADVANCED MATERIAL-A,603663.SS,BBG006G2PMT7,XSHG,603663.SS,Common Stock
2167,CNY,NINGBO FUBANG JINGYE GROUP-A,600768.SS,BBG000HPT307,XSHG,600768.SS,Common Stock
2168,CNY,LUTIAN MACHINERY CO LTD-A,1811317D.SS,BBG00VS2SD61,XSHG,1811317D.SS,Common Stock
2169,CNY,BEIJING ELECTRONIC ZONE -A,600658.SS,BBG000BFZS12,XSHG,600658.SS,Common Stock
2170,CNY,TIANHONG CSI 300 ETF,515330.SS,BBG00QX261Q4,XSHG,515330.SS,ETP
2171,CNY,LOTUS HEALTH GROUP CO-A,600186.SS,BBG000C68N94,XSHG,600186.SS,Common Stock
2172,CNY,GUANGHUI LOGISTICS CO LTD-A,600603.SS,BBG000BFX3W5,XSHG,600603.SS,Common Stock
2173,CNY,ARTS GROUP CO LTD-A,603017.SS,BBG006FTNFV3,XSHG,603017.SS,Common Stock
2174,CNY,ZHUZHOU TIMES NEW MATERIAL-A,600458.SS,BBG000D9ZLG3,XSHG,600458.SS,Common Stock
2175,CNY,HFT CSI YT RIVER LEADING ETF,515500.SS,BBG00V2KBK43,XSHG,515500.SS,ETP
2176,CNY,JOINN LABORATORIES CHINA C-A,603127.SS,BBG009DQKVM3,XSHG,603127.SS,Common Stock
2177,CNY,SHANGHAI SHENTONG METRO CO-A,600834.SS,BBG000BKD3G4,XSHG,600834.SS,Common Stock
2178,CNY,CHONGQING SANFENG ENVIRONM-A,601827.SS,BBG00MZ2TM08,XSHG,601827.SS,Common Stock
2179,CNY,ZHEJIANG WAZAM NEW MATERIA-A,603186.SS,BBG006R148M8,XSHG,603186.SS,Common Stock
2180,CNY,SUZHOU ETRON TECHNOLOGIES CO,603380.SS,BBG00CMP9Q51,XSHG,603380.SS,Common Stock
2181,CNY,NBTM NEW MATERIALS GROUP C-A,600114.SS,BBG000P3K985,XSHG,600114.SS,Common Stock
2182,CNY,BEIJING ROBOROCK TECHNOLOG-A,688169.SS,BBG00NV8CCG0,XSHG,688169.SS,Common Stock
2183,CNY,SHANGHAI PHARMACEUTICALS-A,601607.SS,BBG000BKDQG3,XSHG,601607.SS,Common Stock
2184,CNY,XIANGTAN ELECTRIC MANUFACT-A,600416.SS,BBG000NTHX81,XSHG,600416.SS,Common Stock
2185,CNY,MABWELL SHANGHAI BIOSCIENC-A,1798778D.SS,BBG00YLZ63R2,XSHG,1798778D.SS,Common Stock
2186,CNY,SHANGHAI HOLLYWAVE ELECTRO-A,1809228D.SS,BBG00VLSPRY2,XSHG,1809228D.SS,Common Stock
2187,CNY,SHANGHAI LAIMU ELECTRONICS-A,603633.SS,BBG006R0D4Z5,XSHG,603633.SS,Common Stock
2188,CNY,PENGHUA CSI HIGH DVD TOP ETF,515690.SS,BBG00S8VLVT8,XSHG,515690.SS,ETP
2189,CNY,WAYS ELECTRON CO LTD-A,605218.SS,BBG00R3VX788,XSHG,605218.SS,Common Stock
2190,CNY,3ONEDATA CO LTD-A,688618.SS,BBG00V2ZD6B1,XSHG,688618.SS,Common Stock
2191,CNY,CHONGQING QIN'AN M&E PLC-A,603758.SS,BBG0099PVZD9,XSHG,603758.SS,Common Stock
2192,CNY,DELUXE FAMILY CO LTD-A,600503.SS,BBG000NQKN58,XSHG,600503.SS,Common Stock
2193,CNY,CHINA BESTER GROUP TELECOM-A,603220.SS,BBG00H2RCQ72,XSHG,603220.SS,Common Stock
2194,CNY,CHINA NATIONAL NUCLEAR POW-A,601985.SS,BBG006FYHKR3,XSHG,601985.SS,Common Stock
2195,CNY,SHUHUA SPORTS CO LTD-A,605299.SS,BBG00KZSM7W0,XSHG,605299.SS,Common Stock
2196,USD,SHANGHAI YAOHUA PILKINGTON-B,900918.SS,BBG000BCD1J3,XSHG,900918.SS,Common Stock
2197,CNY,TVZONE MEDIA CO LTD-A,603721.SS,BBG009J344J0,XSHG,603721.SS,Common Stock
2198,CNY,BEIJING INHAND NETWORKS TE-A,688080.SS,BBG00NX1Z1M5,XSHG,688080.SS,Common Stock
2199,CNY,INNER MONGOLIA MENGDIAN HU-A,600863.SS,BBG000CFQ1P4,XSHG,600863.SS,Common Stock
2200,CNY,SHANGHAI KELAI MECHATRONIC-A,603960.SS,BBG008K7V8T1,XSHG,603960.SS,Common Stock
2201,CNY,SHANGHAI SHIBEI HI-TECH C-A,600604.SS,BBG000BFX569,XSHG,600604.SS,Common Stock
2202,CNY,CHENGDU QINCHUAN IOT TECHN-A,688528.SS,BBG00PCD9262,XSHG,688528.SS,Common Stock
2203,CNY,YONGJI PRINTING CO LTD-A,603058.SS,BBG009DQ9YJ4,XSHG,603058.SS,Common Stock
2204,CNY,ZHEJIANG DAFENG INDUSTRY C-A,603081.SS,BBG009J35C47,XSHG,603081.SS,Common Stock
2205,CNY,NANJING PHARMACEUTICAL CO-A,600713.SS,BBG000BQF413,XSHG,600713.SS,Common Stock
2206,CNY,CH MERCHANTS CAIFUBAO MMK-E,511850.SS,BBG00D6209C7,XSHG,511850.SS,ETP
2207,CNY,SHANGHAI HIGHLY GROUP CO-A,600619.SS,BBG000BFY1D9,XSHG,600619.SS,Common Stock
2208,CNY,CENTECH EG CO LTD         -A,1844115D.SS,BBG00Y2KG1J8,XSHG,1844115D.SS,Common Stock
2209,CNY,SHANDONG INTCO RECYCLING R-A,ACDECZ.SS,BBG00WBLCWJ6,XSHG,ACDECZ.SS,Common Stock
2210,CNY,CHINA TELEVISION MEDIA LTD-A,600088.SS,BBG000BWLW93,XSHG,600088.SS,Common Stock
2211,CNY,XIANGYANG CHANGYUANDONGGU -A,603950.SS,BBG00LBRQL24,XSHG,603950.SS,Common Stock
2212,CNY,BEIJING NAVIGATION CONTROL-A,1854890D.SS,BBG00YMQLBP8,XSHG,1854890D.SS,Common Stock
2213,CNY,WHIRLPOOL CHINA CO LTD-A,600983.SS,BBG000Q3Y7Z3,XSHG,600983.SS,Common Stock
2214,CNY,BANK OF NANJING CO LTD -A,601009.SS,BBG000CF3RH1,XSHG,601009.SS,Common Stock
2215,CNY,THALYS MEDICAL TECHNOLOGY GR,603716.SS,BBG006R148S2,XSHG,603716.SS,Common Stock
2216,CNY,SHENZHEN YHLO BIOTECH CO L-A,1797419D.SS,BBG00TF10J05,XSHG,1797419D.SS,Common Stock
2217,CNY,SHANGHAI ACE INVESTMENT & -A,603329.SS,BBG00BS2MQD4,XSHG,603329.SS,Common Stock
2218,CNY,BEIHAI GOFAR MARINE BIOLOG-A,600538.SS,BBG000LJJ6M6,XSHG,600538.SS,Common Stock
2219,CNY,ANHUI WANYI SCIENCE & TECH-A,688600.SS,BBG00R7T1N34,XSHG,688600.SS,Common Stock
2220,CNY,SHANGHAI U9 GAME CO LTD-A,600652.SS,BBG000BFZG09,XSHG,600652.SS,Common Stock
2221,CNY,UNIONMAN TECHNOLOGY CO LTD-A,HNIONZ.SS,BBG00V85JHH5,XSHG,HNIONZ.SS,Common Stock
2222,CNY,SHANGHAI AOHUA PHOTOELECTR-A,1011098D.SS,BBG00YPR1667,XSHG,1011098D.SS,Common Stock
2223,CNY,YOUNGOR GROUP CO-A,600177.SS,BBG000C3CFZ4,XSHG,600177.SS,Common Stock
2224,CNY,VERISILICON MICROELECTRONI-A,688521.SS,BBG00QD3QCP9,XSHG,688521.SS,Common Stock
2225,CNY,GUANGDONG MINGZHU GROUP CO-A,600382.SS,BBG000BL93J4,XSHG,600382.SS,Common Stock
2226,CNY,SHANGHAI LONYER FUELS CO L-A,603003.SS,BBG002QQ5V96,XSHG,603003.SS,Common Stock
2227,CNY,LAFANG CHINA CO LTD,603630.SS,BBG008G765K9,XSHG,603630.SS,Common Stock
2228,CNY,SSE NON-CYCLICAL 100 ETF,510120.SS,BBG001LH7QR2,XSHG,510120.SS,ETP
2229,CNY,SHAANXI AEROSPACE POWER HI-A,600343.SS,BBG000LFT5K7,XSHG,600343.SS,Common Stock
2230,CNY,CAMC CSI ZJ SOES INV ETF,515760.SS,BBG00VSTQQ92,XSHG,515760.SS,ETP
2231,CNY,NOBLELIFT INTELLIGENT EQU -A,603611.SS,BBG006D0BTF9,XSHG,603611.SS,Common Stock
2232,CNY,EVERBRIGHT SECURITIE CO -A,601788.SS,BBG000S58SG0,XSHG,601788.SS,Common Stock
2233,CNY,CATHAY BIOTECH INC-A,688065.SS,BBG00R2K8V33,XSHG,688065.SS,Common Stock
2234,CNY,BEIJING MABWORKS BIOTECH C-A,1484509D.SS,BBG00XP26DR1,XSHG,1484509D.SS,Common Stock
2235,CNY,SDIC CAPITAL CO LTD-A,600061.SS,BBG000BW1B82,XSHG,600061.SS,Common Stock
2236,CNY,ZHONGTONGGUOMAI COMMUNICAT-A,603559.SS,BBG006R142T4,XSHG,603559.SS,Common Stock
2237,USD,SHANGHAI BAOSIGHT SOFTWARE-B,900926.SS,BBG000BK5QY2,XSHG,900926.SS,Common Stock
2238,CNY,CHINA UNI CSI DELTA AREA ETF,512650.SS,BBG00P7X7Y39,XSHG,512650.SS,ETP
2239,CNY,GANSU MOGAO INDUSTRIAL DEV-A,600543.SS,BBG000LJ34M8,XSHG,600543.SS,Common Stock
2240,CNY,JIANGSU SUNSHINE-A,600220.SS,BBG000BMVXZ3,XSHG,600220.SS,Common Stock
2241,CNY,SHANGHAI JINJIANG INTERNAT-A,600754.SS,BBG000BLCDS8,XSHG,600754.SS,Common Stock
2242,CNY,ZHEJIANG YANKON GROUP CO L-A,600261.SS,BBG000BN59S1,XSHG,600261.SS,Common Stock
2243,CNY,HEBEI CANGZHOU DAHUA CO-A,600230.SS,BBG000BR08K7,XSHG,600230.SS,Common Stock
2244,CNY,MICRO-TECH NANJING CO LTD-A,688029.SS,BBG00GXCFSR4,XSHG,688029.SS,Common Stock
2245,CNY,LUXIN VENTURE CAPITAL GRP-A,600783.SS,BBG000HTRHT9,XSHG,600783.SS,Common Stock
2246,CNY,BEIJING TONGRENTANG CO-A,600085.SS,BBG000BX1T81,XSHG,600085.SS,Common Stock
2247,CNY,DAWNING INFORMATION INDUST-A,603019.SS,BBG006NHVW35,XSHG,603019.SS,Common Stock
2248,CNY,ZHEJIANG CANWELL MEDICAL C-A,0172429D.SS,BBG00CSGKVH8,XSHG,0172429D.SS,Common Stock
2249,CNY,WG TECH JIANGXI CO LTD-A,603773.SS,BBG00GTT1NP0,XSHG,603773.SS,Common Stock
2250,CNY,JIANGSU ZONGYI CO LTD-A,600770.SS,BBG000HQMK40,XSHG,600770.SS,Common Stock
2251,CNY,JIANGSU SANFAME CO LTD -A,600370.SS,BBG000PPWPF9,XSHG,600370.SS,Common Stock
2252,CNY,SUMEC CORP LTD-A,600710.SS,BBG000GZD4C8,XSHG,600710.SS,Common Stock
2253,CNY,ICBCCS STAR50 ETF,588050.SS,BBG00Y6QZK08,XSHG,588050.SS,ETP
2254,CNY,GUANGDONG ELLINGTON ELECTR-A,603328.SS,BBG002W7M6Z8,XSHG,603328.SS,Common Stock
2255,CNY,TASLY BIOPHARMACEUTICALS CO,TASLYZ.SS,BBG00X6YQ472,XSHG,TASLYZ.SS,Common Stock
2256,CNY,BEIJING PAPAYA MOBILE TECH-A,1707451D.SS,BBG00NRW80T9,XSHG,1707451D.SS,Common Stock
2257,CNY,MSCI CHINA A-SHARE GUOJITON,512160.SS,BBG00KD8QJ76,XSHG,512160.SS,ETP
2258,CNY,FUJIAN EXPRESSWAY DEVELOPM-A,600033.SS,BBG000FKYV57,XSHG,600033.SS,Common Stock
2259,CNY,PAU MSCI A-SHR L-FLCTUT ETF,512390.SS,BBG00L1BG429,XSHG,512390.SS,ETP
2260,CNY,RISING NONFERROUS METAL SH-A,600259.SS,BBG000BW85F0,XSHG,600259.SS,Common Stock
2261,CNY,CUBIC SENSOR AND INSTRUMEN-A,1799049D.SS,BBG00TK9P9T6,XSHG,1799049D.SS,Common Stock
2262,CNY,HUBEI CHUTIAN SMART COMMU-A,600035.SS,BBG000L9NTL4,XSHG,600035.SS,Common Stock
2263,CNY,TIANJIN SONGJIANG CO LTD -A,600225.SS,BBG000DNF4M5,XSHG,600225.SS,Common Stock
2264,CNY,COSCO SHIPPING DEVELOPME-A,601866.SS,BBG000BJ1M41,XSHG,601866.SS,Common Stock
2265,CNY,ELION ENERGY CO LTD -A,600277.SS,BBG000BJN125,XSHG,600277.SS,Common Stock
2266,CNY,EASYSIGHT SUPPLY CHAIN MA-A,600093.SS,BBG000BGTCL0,XSHG,600093.SS,Common Stock
2267,CNY,L&K ENGINEERING SUZHOU CO-A,603929.SS,BBG006KFNMT5,XSHG,603929.SS,Common Stock
2268,CNY,SHENZHEN QINGYI PHOTOMASK -A,688138.SS,BBG00BL08RD9,XSHG,688138.SS,Common Stock
2269,CNY,ZHEJIANG GUYUELONGSHAN SHA-A,600059.SS,BBG000BH75N5,XSHG,600059.SS,Common Stock
2270,CNY,HANGZHOU YINDU KITCHEN EQU-A,603277.SS,BBG00D6WTQ50,XSHG,603277.SS,Common Stock
2271,CNY,SEMICONDUCTOR MANUFACTURIN-A,688981.SS,BBG00V71S8C0,XSHG,688981.SS,Common Stock
2272,CNY,GUANGDONG SONGFA CERAMICS -A,603268.SS,BBG006M679S1,XSHG,603268.SS,Common Stock
2273,USD,GREATTOWN HOLDINGS LTD-B,900940.SS,BBG000GY9RD4,XSHG,900940.SS,Common Stock
2274,USD,SHANGHAI HIGHLY GROUP CO-B,900910.SS,BBG000BFCWM5,XSHG,900910.SS,Common Stock
2275,CNY,AURORA OPTOELECTRONICS CO-A,600666.SS,BBG000BG04H4,XSHG,600666.SS,Common Stock
2276,CNY,GREENTECH ENVIRONMENTAL CO-A,688466.SS,BBG00P97KX95,XSHG,688466.SS,Common Stock
2277,CNY,TOUCHSTONE INTERNATIONAL M-A,688013.SS,BBG00TC27LP7,XSHG,688013.SS,Common Stock
2278,CNY,BEIJING YUANLIU HONGYUAN E-A,603267.SS,BBG00GXCGDX9,XSHG,603267.SS,Common Stock
2279,USD,LAO FENG XIANG CO LTD-B,900905.SS,BBG000BFJPT6,XSHG,900905.SS,Common Stock
2280,CNY,XINJIANG BA YI IRON & STEE-A,600581.SS,BBG000J8N3N4,XSHG,600581.SS,Common Stock
2281,CNY,FOUNDER FUBON CSI 300 ETF,515360.SS,BBG00PWPSPR8,XSHG,515360.SS,ETP
2282,CNY,VEKEN TECHNOLOGY CO LTD-A,600152.SS,BBG000BB31T5,XSHG,600152.SS,Common Stock
2283,CNY,FREEWON CHINA CO LTD-A,688678.SS,BBG00V19BD27,XSHG,688678.SS,Common Stock
2284,CNY,CASHWAY FINTECH CO LTD-A,603106.SS,BBG00CTV1N10,XSHG,603106.SS,Common Stock
2285,CNY,XI'AN BRIGHT LASER TECHNOL-A,688333.SS,BBG00NTXQ890,XSHG,688333.SS,Common Stock
2286,CNY,CTS INTERNATIONAL LOGISTII-A,603128.SS,BBG002DLLKP9,XSHG,603128.SS,Common Stock
2287,CNY,HV CSI CNTL-SOES INVT ETF,515680.SS,BBG00PZYVNZ8,XSHG,515680.SS,ETP
2288,CNY,TONGGUAN MINES CONSTRUCTIO-A,1763193D.SS,BBG00VXZ0JB3,XSHG,1763193D.SS,Common Stock
2289,CNY,CHINA CYTS TOURS HLDG CO-A,600138.SS,BBG000BX6SW1,XSHG,600138.SS,Common Stock
2290,CNY,YOUCARE PHARMACEUTICAL GRO-A,688658.SS,BBG00TKCFM93,XSHG,688658.SS,Common Stock
2291,CNY,VOHRINGER HOME TECH CO-A,603226.SS,BBG00BQW0DG0,XSHG,603226.SS,Common Stock
2292,CNY,CHANGZHOU LANGBO SEAL POLY-A,603655.SS,BBG00D8KBCP2,XSHG,603655.SS,Common Stock
2293,USD,SHANGHAI LINGYUN INDUSTRIE-B,900957.SS,BBG000BMCDP9,XSHG,900957.SS,Common Stock
2294,CNY,ROADMAINT CO LTD-A,603860.SS,BBG006F0NKL6,XSHG,603860.SS,Common Stock
2295,CNY,TIBET URBAN DEVELOPMENT -A,600773.SS,BBG000HPB8T4,XSHG,600773.SS,Common Stock
2296,CNY,ZHANGJIAGANG FREETRADE SCI-A,600794.SS,BBG000BQYCW0,XSHG,600794.SS,Common Stock
2297,CNY,SHANGHAI MILKGROUND FOOD -A,600882.SS,BBG000FVQDH9,XSHG,600882.SS,Common Stock
2298,CNY,SINOSTEEL MAANSHAN GENERAL-A,1848858D.SS,BBG00YBC9872,XSHG,1848858D.SS,Common Stock
2299,CNY,SHANGHAI LANKE ENVIRONMENT-A,1838217D.SS,BBG00XTR8JD2,XSHG,1838217D.SS,Common Stock
2300,CNY,SHANDONG SWAN COTTON INDUS-A,603029.SS,BBG006M8CMM8,XSHG,603029.SS,Common Stock
2301,CNY,CIB SSE 180 FINANCIALS ETF,510690.SS,BBG00T5HXMW3,XSHG,510690.SS,ETP
2302,USD,SHANGHAI KAI KAI INDUS CO-B,900943.SS,BBG000HVLZH3,XSHG,900943.SS,Common Stock
2303,CNY,ANXIN TRUST CO LTD-A,600816.SS,BBG000BCPHX9,XSHG,600816.SS,Common Stock
2304,CNY,MINMETALS CAPITAL CO LTD-A,600390.SS,BBG000F8V0T9,XSHG,600390.SS,Common Stock
2305,CNY,BEIJING WANDONG MEDICAL TE-A,600055.SS,BBG000BVWX28,XSHG,600055.SS,Common Stock
2306,CNY,CITIC SECURITIES CO-A,600030.SS,BBG000DZ03R1,XSHG,600030.SS,Common Stock
2307,CNY,WESTERN REGION GOLD CO LTD-A,601069.SS,BBG006FYHMB6,XSHG,601069.SS,Common Stock
2308,USD,SHANGHAI SHIBEI HI-TECH CO-B,900902.SS,BBG000BFRNK1,XSHG,900902.SS,Common Stock
